Order_ID,Order_Date,Time_Orderd,Weather,Type_of_order,City,Order_Duration
0x33d3,2/4/2022,23:50,Fog,Snack,Urban,20
0xc0a4,17-02-2022,23:10,Windy,Meal,Metropolitian,14
0x3b10,1/3/2022,8:50,Sandstorms,Meal,Metropolitian,15
0x11cf,1/3/2022,9:40,Windy,Snack,Metropolitian,33
0x11b0,1/4/2022,22:55,Cloudy,Snack,Metropolitian,29
0x8a2d,25-03-2022,19:20,Windy,Snack,Metropolitian,34
0x4c55,28-03-2022,20:10,Sunny,Meal,Metropolitian,18
0x425c,7/3/2022,NaN,Cloudy,Meal,Metropolitian,23
0xcae8,16-02-2022,0.958333333,Sandstorms,Meal,Metropolitian,14
0x2ece,2/3/2022,17:10,Stormy,Drinks,Metropolitian,16
0x9123,27-03-2022,22:15,Windy,Drinks,Urban,20
0x33e3,25-03-2022,22:15,Sandstorms,Buffet,Metropolitian,25
0x1352,11/3/2022,17:10,Windy,Buffet,Metropolitian,17
0x5835,5/3/2022,20:45,Sandstorms,Meal,Urban,12
0x53e9,29-03-2022,20:25,Fog,Drinks,Metropolitian,43
0x8388,11/3/2022,17:10,Fog,Drinks,Metropolitian,14
0x6204,7/3/2022,9:45,Sunny,Meal,Metropolitian,19
0xbe3b,3/4/2022,8:15,Cloudy,Snack,Metropolitian,23
0xd29f,16-02-2022,19:25,Windy,Meal,Metropolitian,31
0x6259,26-03-2022,21:10,Stormy,Meal,Urban,13
0x82e0,4/3/2022,21:20,Stormy,Drinks,Metropolitian,15
0x5aa1,15-03-2022,22:50,Cloudy,Meal,Metropolitian,16
0x4d93,21-03-2022,11:40,Cloudy,Drinks,Metropolitian,30
0x991a,17-03-2022,10:15,Cloudy,Drinks,Metropolitian,12
0x9914,10/3/2022,18:30,Cloudy,Snack,Urban,31
0x4046,1/3/2022,0.875,Sunny,Drinks,Urban,21
0x73df,6/4/2022,17:40,Cloudy,Meal,Metropolitian,39
0x5e7f,19-03-2022,1,Cloudy,Drinks,Metropolitian,17
0x1c5a,8/3/2022,19:50,Cloudy,Snack,Urban,32
0x4141,4/4/2022,18:55,Sandstorms,Buffet,Metropolitian,22
0x57e1,24-03-2022,11:50,Cloudy,Drinks,Metropolitian,28
0x9f5f,13-03-2022,22:40,Sandstorms,Drinks,Metropolitian,29
0x5f0,17-03-2022,NaN,Fog,Drinks,Metropolitian,18
0x6b4c,14-03-2022,19:30,Cloudy,Snack,Metropolitian,31
0x9805,8/3/2022,21:40,Fog,Meal,Metropolitian,43
0xcf8f,18-02-2022,17:50,Fog,Buffet,Metropolitian,38
0xb077,10/3/2022,20:20,Sunny,Drinks,Metropolitian,22
0x6a90,18-03-2022,22:55,Windy,Buffet,Metropolitian,27
0xc0bc,15-02-2022,0.708333333,Fog,Buffet,Urban,17
0x79bb,9/3/2022,21:40,Fog,Meal,Metropolitian,34
0x89cf,9/3/2022,11:25,Cloudy,Meal,Urban,22
0x67dc,17-03-2022,19:55,Stormy,Snack,Urban,26
0x4d33,21-03-2022,21:45,Fog,Buffet,Urban,24
0xdc69,16-02-2022,0.875,Cloudy,Drinks,Metropolitian,36
0xde9b,14-02-2022,22:55,Stormy,Buffet,Urban,16
0x8b45,25-03-2022,23:30,Sunny,Snack,Metropolitian,20
0x716a,31-03-2022,18:20,Fog,Snack,Metropolitian,29
0xc5e9,12/2/2022,23:35,Cloudy,Snack,Metropolitian,25
0x9d5,5/4/2022,19:30,Cloudy,Drinks,Metropolitian,38
0x3bf9,1/4/2022,15:35,Sunny,Drinks,Metropolitian,20
0x7339,16-03-2022,20:35,Windy,Drinks,Metropolitian,39
0x9be5,13-03-2022,18:20,Cloudy,Drinks,Urban,15
0xd9a9,17-02-2022,9:10,Stormy,Buffet,Metropolitian,33
0x4845,26-03-2022,21:35,Sunny,Drinks,Metropolitian,19
0xb7d0,30-03-2022,21:50,Fog,Buffet,Metropolitian,21
0x97a1,12/3/2022,0.791666667,Cloudy,Snack,Urban,39
0x9d4f,29-03-2022,0.916666667,Stormy,Meal,Metropolitian,36
0xbae6,24-03-2022,8:25,Stormy,Buffet,Metropolitian,22
0xdff5,11/2/2022,20:45,Fog,Snack,Metropolitian,36
0x1675,21-03-2022,0.791666667,Stormy,Buffet,Metropolitian,38
0x3239,15-03-2022,13:10,Sunny,Drinks,Metropolitian,44
0xf26,11/3/2022,11:30,Fog,Buffet,Metropolitian,36
0xa081,23-03-2022,18:35,Fog,Drinks,Metropolitian,36
0x544,19-03-2022,NaN,NaN,Snack,Metropolitian,19
0x16d7,4/3/2022,20:50,Windy,Snack,Metropolitian,36
0xcce8,15-02-2022,12:30,Windy,Meal,Metropolitian,33
0x1175,28-03-2022,14:10,Fog,Snack,NaN,29
0xc460,14-02-2022,22:50,Sunny,Meal,Metropolitian,32
0x724e,29-03-2022,19:30,Sandstorms,Snack,Metropolitian,50
0x489e,6/3/2022,17:20,Cloudy,Buffet,Metropolitian,36
0x1262,21-03-2022,16:45,Sandstorms,Buffet,Metropolitian,37
0xac27,2/3/2022,17:50,Stormy,Snack,Urban,33
0xaa82,14-03-2022,23:50,Stormy,Snack,NaN,24
0x8bc5,27-03-2022,19:45,Stormy,Meal,Metropolitian,40
0x44be,18-03-2022,20:10,Windy,Buffet,Metropolitian,26
0x121a,28-03-2022,17:40,Windy,Drinks,Metropolitian,27
0xd13c,16-02-2022,17:15,Stormy,Buffet,Metropolitian,24
0x695a,8/3/2022,21:55,Sunny,Drinks,Metropolitian,14
0x9c7d,21-03-2022,21:55,Sandstorms,Buffet,Metropolitian,27
0x8e32,5/4/2022,20:50,Sunny,Snack,Metropolitian,16
0x3c3c,26-03-2022,15:30,Stormy,Snack,Metropolitian,28
0x724c,9/3/2022,12:15,Sandstorms,Snack,Metropolitian,32
0xa68,25-03-2022,22:55,Stormy,Snack,NaN,15
0x3b52,7/3/2022,11:55,Sandstorms,Snack,Urban,21
0x39f4,26-03-2022,8:10,Cloudy,Drinks,Urban,17
0x90f3,18-03-2022,23:55,Sunny,Meal,Metropolitian,43
0xf02,4/4/2022,20:55,Stormy,Meal,Metropolitian,28
0x56fa,7/3/2022,8:45,Fog,Snack,Urban,25
0x4c33,2/3/2022,17:15,Sunny,Drinks,Metropolitian,18
0xdf7a,13-02-2022,13:25,Sandstorms,Drinks,Metropolitian,31
0xc377,11/2/2022,NaN,Sunny,Meal,Metropolitian,43
0x992,8/3/2022,22:50,Fog,Meal,Metropolitian,24
0xa65e,27-03-2022,21:55,Windy,Snack,Metropolitian,27
0x9d7f,5/4/2022,12:55,Sandstorms,Snack,Metropolitian,18
0x4936,5/4/2022,19:15,Stormy,Buffet,Metropolitian,24
0x8b2c,2/4/2022,21:50,Sunny,Drinks,Metropolitian,20
0x682e,29-03-2022,17:50,Stormy,Meal,Urban,37
0xcaa,1/4/2022,9:15,Sunny,Snack,Metropolitian,10
0x7e72,12/3/2022,23:35,Fog,Buffet,Metropolitian,34
0xa25a,20-03-2022,21:55,Sandstorms,Drinks,Metropolitian,33
0xc97c,17-02-2022,10:35,Fog,Meal,Urban,11
0xe278,12/2/2022,20:30,Stormy,Drinks,Metropolitian,41
0xc047,13-02-2022,22:20,Fog,Drinks,Urban,29
0x15fc,20-03-2022,17:20,Cloudy,Drinks,Metropolitian,34
0x14df,26-03-2022,15:30,Fog,Meal,Metropolitian,15
0x6196,8/3/2022,20:45,Stormy,Snack,Metropolitian,25
0x2f2f,8/3/2022,20:55,Fog,Meal,Metropolitian,43
0x77a0,29-03-2022,21:35,Sandstorms,Meal,Urban,33
0x3f09,23-03-2022,22:55,Cloudy,Buffet,Urban,22
0x5014,2/4/2022,20:15,Cloudy,Snack,Semi-Urban,48
0xe0e7,12/2/2022,18:25,Sunny,Drinks,Urban,36
0xbbc8,25-03-2022,20:20,Sunny,Snack,Metropolitian,36
0x6b6f,24-03-2022,8:15,Fog,Buffet,Metropolitian,17
0xbc95,8/3/2022,18:40,Cloudy,Snack,Metropolitian,41
0x1a97,3/4/2022,20:50,Sunny,Meal,Urban,16
0x72a1,5/4/2022,10:45,Fog,Buffet,Urban,17
0x1fc9,5/4/2022,11:25,Stormy,Snack,Metropolitian,32
0x2c1a,20-03-2022,19:50,Cloudy,Drinks,Metropolitian,31
0xd260,14-02-2022,17:55,Sandstorms,Buffet,Urban,15
0x6c82,17-03-2022,19:15,Fog,Drinks,Urban,27
0x7494,28-03-2022,22:45,Cloudy,Meal,Metropolitian,16
0xd8ac,18-02-2022,23:20,Stormy,Buffet,Metropolitian,18
0xe037,17-02-2022,0.958333333,Fog,Buffet,Metropolitian,28
0x8ea9,25-03-2022,20:25,Sunny,Buffet,NaN,15
0x3965,11/3/2022,20:25,Stormy,Meal,NaN,10
0x6de4,20-03-2022,20:50,Cloudy,Meal,Metropolitian,36
0x8ddc,11/3/2022,17:40,Sandstorms,Meal,Urban,21
0x5e9,18-03-2022,NaN,NaN,Snack,Urban,37
0x8128,15-03-2022,8:30,Stormy,Buffet,Metropolitian,29
0x835,19-03-2022,NaN,Stormy,Meal,Metropolitian,27
0x7cca,1/3/2022,8:25,Fog,Meal,Urban,20
0xb529,11/3/2022,18:30,Sandstorms,Snack,Metropolitian,31
0x79df,15-03-2022,19:15,Stormy,Meal,Semi-Urban,46
0x2e13,13-03-2022,23:55,Cloudy,Meal,Metropolitian,19
0x7101,21-03-2022,19:15,Sunny,Meal,Metropolitian,19
0xd364,14-02-2022,18:20,Cloudy,Meal,Metropolitian,28
0xcfb0,15-02-2022,12:15,Fog,Snack,Metropolitian,38
0x4149,21-03-2022,20:30,Windy,Snack,Urban,18
0x622f,15-03-2022,23:15,Cloudy,Snack,Metropolitian,15
0x79ce,19-03-2022,0.666666667,Windy,Drinks,Urban,13
0xdd06,11/2/2022,18:45,Sunny,Drinks,Urban,11
0x83d9,19-03-2022,19:15,Stormy,Buffet,Urban,27
0x4c70,28-03-2022,9:40,Sunny,Drinks,Metropolitian,24
0x3759,21-03-2022,22:45,Fog,Buffet,Metropolitian,19
0x4cb,23-03-2022,NaN,Cloudy,Buffet,Metropolitian,23
0x5c3d,31-03-2022,18:40,Sandstorms,Buffet,Urban,26
0xe22d,12/2/2022,18:55,Cloudy,Drinks,Metropolitian,39
0xa17b,20-03-2022,17:50,Windy,Meal,Metropolitian,30
0xe25d,15-02-2022,9:40,Fog,Buffet,Urban,15
0xa7be,7/3/2022,0.791666667,Sandstorms,Meal,Urban,36
0x18f6,1/4/2022,14:25,Sunny,Buffet,Metropolitian,13
0x6566,7/3/2022,21:15,Sandstorms,Drinks,Urban,13
0x9e27,30-03-2022,8:20,Sunny,Snack,Metropolitian,21
0x1a51,9/3/2022,19:40,Cloudy,Drinks,Metropolitian,31
0x9029,2/3/2022,17:55,Sunny,Snack,Metropolitian,34
0x659d,20-03-2022,18:25,Sandstorms,Drinks,Urban,16
0x35e4,2/3/2022,22:30,Cloudy,Drinks,Urban,20
0xbe09,27-03-2022,19:50,Sandstorms,Snack,Metropolitian,20
0x34bf,5/4/2022,19:50,Windy,Meal,Metropolitian,33
0xd181,14-02-2022,17:40,Stormy,Drinks,Metropolitian,31
0x34df,2/4/2022,22:30,Fog,Snack,Metropolitian,39
0x5d89,3/3/2022,21:25,Windy,Drinks,Urban,31
0x55fa,31-03-2022,17:40,Fog,Buffet,Urban,30
0xab5f,25-03-2022,17:20,Sandstorms,Snack,Metropolitian,21
0xa502,16-03-2022,19:50,Windy,Meal,Metropolitian,43
0x9df3,19-03-2022,20:25,Cloudy,Drinks,Metropolitian,24
0x351c,18-03-2022,23:10,Cloudy,Buffet,Metropolitian,39
0xb3f4,7/3/2022,15:15,Stormy,Snack,Metropolitian,32
0x7d92,14-03-2022,18:10,Windy,Snack,Metropolitian,28
0xb9c1,9/3/2022,18:25,Sunny,Buffet,Urban,19
0xdce6,13-02-2022,23:15,Stormy,Buffet,Metropolitian,18
0x8b7c,28-03-2022,21:15,Fog,Buffet,Metropolitian,34
0x3142,1/4/2022,9:15,Fog,Snack,Metropolitian,12
0x14a2,26-03-2022,17:40,Fog,Meal,Metropolitian,21
0x2546,28-03-2022,22:45,Sandstorms,Buffet,Urban,21
0xa3e4,13-03-2022,22:55,Cloudy,Drinks,Metropolitian,16
0x7fa7,19-03-2022,15:25,Cloudy,Meal,Urban,15
0x7f98,1/3/2022,11:45,Cloudy,Drinks,Metropolitian,29
0x2268,13-03-2022,12:45,Fog,Buffet,Metropolitian,36
0xdb4d,17-02-2022,22:45,Windy,Snack,Urban,19
0x597a,10/3/2022,19:40,Fog,Snack,Urban,35
0x5785,25-03-2022,20:15,Cloudy,Snack,Metropolitian,42
0x5a09,24-03-2022,19:15,Sunny,Drinks,Metropolitian,18
0x1378,6/4/2022,22:15,Sunny,Meal,NaN,27
0x1ff9,24-03-2022,20:50,Sandstorms,Buffet,Urban,10
0x962c,10/3/2022,22:20,Fog,Snack,Metropolitian,40
0x1aa1,7/3/2022,19:30,Fog,Meal,Metropolitian,24
0xb5ca,15-03-2022,22:40,Cloudy,Drinks,Metropolitian,18
0x808b,27-03-2022,17:40,Sunny,Drinks,Metropolitian,22
0xd50d,18-02-2022,17:30,Stormy,Drinks,Metropolitian,26
0x3dbf,23-03-2022,22:20,Sandstorms,Buffet,Metropolitian,20
0x9f2e,11/3/2022,23:25,Stormy,Drinks,Metropolitian,24
0xe214,12/2/2022,18:20,Fog,Snack,Metropolitian,42
0x579,11/3/2022,NaN,NaN,Meal,Metropolitian,40
0x78ed,1/4/2022,8:40,Windy,Snack,Metropolitian,23
0xc0d9,16-02-2022,0.833333333,Stormy,Buffet,Metropolitian,15
0x392e,1/4/2022,0.5,Fog,Snack,Metropolitian,28
0x9a3f,18-03-2022,17:50,Sunny,Drinks,Metropolitian,12
0xd57b,16-02-2022,22:45,Windy,Drinks,Urban,19
0x55aa,3/3/2022,18:10,Sandstorms,Drinks,Metropolitian,21
0xe02f,11/2/2022,17:40,Sandstorms,Buffet,Metropolitian,31
0x800e,6/4/2022,18:30,Windy,Drinks,Urban,23
0x34a8,8/3/2022,20:55,Windy,Buffet,Metropolitian,41
0x921b,28-03-2022,17:40,Stormy,Drinks,Metropolitian,23
0x3b2d,10/3/2022,22:15,Windy,Meal,Metropolitian,26
0x5126,30-03-2022,0.833333333,Fog,Meal,Metropolitian,27
0x562c,17-03-2022,17:55,Fog,Buffet,Metropolitian,26
0xbdf3,11/3/2022,10:35,Windy,Meal,Metropolitian,23
0xabfe,24-03-2022,8:45,Fog,Buffet,Metropolitian,18
0xdbea,14-02-2022,19:25,Cloudy,Snack,Metropolitian,31
0xc5a6,15-02-2022,22:35,Stormy,Buffet,Metropolitian,22
0x95bb,3/3/2022,0.958333333,Sunny,Meal,Metropolitian,25
0xa7e1,26-03-2022,16:35,Stormy,Snack,Urban,26
0xa456,3/3/2022,19:35,Windy,Snack,Urban,23
0x2902,5/4/2022,10:35,Windy,Drinks,Metropolitian,17
0x4f1,4/3/2022,NaN,Fog,Meal,Metropolitian,45
0x776a,18-03-2022,23:10,Windy,Snack,Urban,14
0xceab,12/2/2022,21:50,Sunny,Snack,Metropolitian,24
0x4e65,20-03-2022,19:45,Sandstorms,Buffet,Metropolitian,25
0x25ee,29-03-2022,20:10,Windy,Buffet,Metropolitian,22
0x7ee3,4/4/2022,20:15,Cloudy,Snack,Metropolitian,44
0x87f3,26-03-2022,16:15,Stormy,Buffet,Urban,18
0x800c,13-03-2022,18:20,Fog,Buffet,Metropolitian,10
0xbb61,6/3/2022,22:35,Fog,Meal,Metropolitian,21
0xbd66,11/3/2022,8:15,Sandstorms,Buffet,Metropolitian,17
0xc43e,15-02-2022,19:35,Cloudy,Meal,Metropolitian,26
0x9bdc,25-03-2022,17:55,Sandstorms,Buffet,Urban,21
0x90c0,13-03-2022,22:55,Sunny,Snack,Urban,23
0x22a7,19-03-2022,9:30,Stormy,Meal,Metropolitian,25
0x4a3d,14-03-2022,19:35,Cloudy,Snack,Metropolitian,44
0x9466,3/4/2022,18:35,Sandstorms,Meal,Metropolitian,28
0x227c,30-03-2022,0.416666667,Windy,Buffet,Metropolitian,17
0x8731,19-03-2022,8:50,Sandstorms,Buffet,Urban,18
0x6926,24-03-2022,8:45,Cloudy,Buffet,Metropolitian,27
0x88a5,17-03-2022,22:25,Sandstorms,Drinks,Metropolitian,26
0x79e0,18-03-2022,19:40,Sandstorms,Buffet,Urban,25
0x219c,27-03-2022,21:20,Cloudy,Snack,Urban,46
0x4edc,1/3/2022,22:55,Sandstorms,Meal,Urban,18
0x2f90,1/3/2022,19:20,Stormy,Buffet,Metropolitian,25
0x2676,5/3/2022,20:55,Windy,Snack,Metropolitian,27
0x983e,20-03-2022,20:10,Fog,Snack,Metropolitian,43
0x2341,28-03-2022,17:20,Windy,Drinks,Metropolitian,25
0x850b,2/4/2022,22:25,Fog,Snack,Metropolitian,28
0xc4ac,11/2/2022,19:10,Windy,Drinks,Urban,16
0x1030,27-03-2022,19:35,Sandstorms,Drinks,Metropolitian,28
0xaae0,4/3/2022,17:10,Fog,Buffet,Metropolitian,38
0x6655,27-03-2022,20:55,Fog,Buffet,Metropolitian,35
0x909e,2/4/2022,22:35,Stormy,Meal,Urban,13
0xa9f6,20-03-2022,0.958333333,Stormy,Drinks,Metropolitian,22
0xde03,18-02-2022,18:30,Sunny,Snack,Metropolitian,34
0x3650,15-03-2022,12:10,Sunny,Snack,Metropolitian,24
0xce1e,18-02-2022,20:45,Cloudy,Meal,Metropolitian,42
0x6103,1/3/2022,21:40,Cloudy,Drinks,Urban,30
0x6a52,26-03-2022,0.916666667,Stormy,Drinks,Metropolitian,14
0x4dac,9/3/2022,14:25,Fog,Buffet,Metropolitian,27
0x1284,29-03-2022,21:20,Sandstorms,Drinks,NaN,28
0x88c7,11/3/2022,10:10,Stormy,Meal,Metropolitian,13
0x87d5,30-03-2022,20:35,Sunny,Drinks,Urban,17
0x6011,4/4/2022,23:40,Cloudy,Meal,Urban,22
0xc3a,8/3/2022,22:50,Sandstorms,Buffet,Urban,25
0x8084,3/3/2022,8:55,Cloudy,Snack,Metropolitian,28
0x2a69,29-03-2022,17:40,Cloudy,Drinks,Metropolitian,44
0x1f2f,30-03-2022,0.833333333,Windy,Snack,Metropolitian,36
0xdd7e,18-02-2022,23:50,Fog,Buffet,Urban,33
0x8a78,20-03-2022,22:20,Sunny,Drinks,Urban,30
0x981e,29-03-2022,17:10,Cloudy,Meal,Metropolitian,43
0x262b,10/3/2022,18:15,Sandstorms,Snack,Metropolitian,32
0x4022,8/3/2022,0.875,Cloudy,Drinks,Metropolitian,42
0x47a3,26-03-2022,16:10,Fog,Buffet,Metropolitian,11
0x88f3,18-03-2022,18:15,Sunny,Drinks,Metropolitian,35
0x9519,10/3/2022,20:50,Sandstorms,Meal,Metropolitian,31
0x9ae3,5/3/2022,18:10,Windy,Buffet,Metropolitian,25
0x7d09,1/3/2022,11:45,Sunny,Snack,Metropolitian,13
0x5f4a,4/3/2022,21:50,Sunny,Buffet,Urban,12
0xc277,15-02-2022,9:45,Cloudy,Meal,Metropolitian,16
0xcc0f,18-02-2022,1,Fog,Snack,Metropolitian,23
0xaaf7,7/3/2022,16:15,Fog,Buffet,Urban,19
0xb182,2/4/2022,22:40,Stormy,Drinks,Metropolitian,26
0x63bb,28-03-2022,21:30,Sunny,Buffet,Metropolitian,28
0xc26b,13-02-2022,18:55,Cloudy,Drinks,Metropolitian,28
0xc624,17-02-2022,0.416666667,Sunny,Drinks,Urban,19
0x8bfb,1/4/2022,17:40,Windy,Drinks,Urban,21
0xb840,18-03-2022,21:45,Windy,Meal,Metropolitian,40
0x34b6,31-03-2022,21:10,Sandstorms,Buffet,NaN,43
0x62d7,27-03-2022,21:30,Sandstorms,Buffet,Metropolitian,34
0x4fae,1/3/2022,10:35,Sandstorms,Meal,Metropolitian,16
0xdf60,17-02-2022,22:45,Cloudy,Snack,Urban,15
0x92a3,8/3/2022,23:45,Cloudy,Buffet,Urban,22
0x640a,26-03-2022,10:45,Windy,Meal,Urban,22
0x357f,28-03-2022,8:55,Fog,Meal,Metropolitian,15
0xc434,12/2/2022,18:10,Stormy,Buffet,Metropolitian,49
0xe19f,16-02-2022,23:10,Stormy,Drinks,Metropolitian,12
0xe18f,11/2/2022,20:20,Cloudy,Meal,Metropolitian,27
0x2ad2,27-03-2022,19:40,Fog,Drinks,Metropolitian,47
0x6fea,9/3/2022,21:35,Stormy,Drinks,Metropolitian,34
0xc6e2,11/2/2022,0.5,Stormy,Buffet,Metropolitian,28
0x6051,1/4/2022,0.458333333,Sunny,Drinks,Metropolitian,16
0x42ad,19-03-2022,1,Stormy,Snack,Metropolitian,27
0xd672,11/2/2022,15:10,Sunny,Drinks,Metropolitian,22
0x3a90,1/4/2022,11:15,Cloudy,Snack,Urban,27
0x7d97,24-03-2022,11:25,Cloudy,Meal,Metropolitian,25
0x5af8,21-03-2022,0.583333333,Cloudy,Buffet,Metropolitian,39
0xb14,5/3/2022,15:20,Sunny,Snack,Metropolitian,11
0x3e6f,23-03-2022,20:45,Fog,Snack,Urban,42
0x62e1,14-03-2022,21:15,Cloudy,Drinks,Semi-Urban,49
0x5bcd,29-03-2022,21:25,Windy,Meal,Urban,19
0xa0a4,28-03-2022,14:25,Windy,Buffet,Metropolitian,25
0x23d7,4/4/2022,23:55,Stormy,Meal,Metropolitian,28
0xc750,17-02-2022,20:50,Cloudy,Buffet,Metropolitian,24
0x660f,4/4/2022,21:40,Fog,Snack,Metropolitian,38
0x179f,31-03-2022,21:10,Stormy,Drinks,Metropolitian,32
0x2d70,1/4/2022,10:25,Sunny,Snack,Urban,19
0xadc0,15-03-2022,20:30,Windy,Buffet,Urban,35
0x3901,29-03-2022,17:35,Cloudy,Drinks,Metropolitian,40
0x908c,12/3/2022,18:25,Stormy,Drinks,Urban,19
0xa2c,25-03-2022,NaN,NaN,Meal,Urban,36
0xbc2f,20-03-2022,18:20,Sunny,Meal,Urban,13
0x590f,18-03-2022,22:20,Fog,Meal,NaN,39
0xa352,10/3/2022,18:15,Stormy,Meal,Metropolitian,29
0x4124,5/4/2022,10:30,Sandstorms,Buffet,Metropolitian,21
0xaf35,13-03-2022,19:50,Fog,Drinks,Metropolitian,22
0x3364,25-03-2022,23:25,Stormy,Snack,Metropolitian,19
0x57a4,1/3/2022,18:35,Sunny,Snack,Metropolitian,10
0xa710,29-03-2022,21:30,Cloudy,Buffet,Metropolitian,41
0x4f51,3/3/2022,13:30,Cloudy,Snack,Metropolitian,34
0x9ab,7/3/2022,21:35,Sunny,Snack,Metropolitian,13
0x3c74,10/3/2022,18:55,Windy,Buffet,Metropolitian,21
0xaeb0,20-03-2022,21:20,Cloudy,Buffet,Metropolitian,44
0x861,8/3/2022,NaN,NaN,Meal,NaN,30
0x61cf,30-03-2022,12:40,Windy,Buffet,Metropolitian,23
0x41fe,30-03-2022,10:35,Windy,Buffet,Metropolitian,18
0x7385,30-03-2022,23:30,Windy,Meal,Metropolitian,23
0x2e82,7/3/2022,18:40,Fog,Snack,Metropolitian,26
0x28ad,4/4/2022,23:55,Cloudy,Snack,Metropolitian,28
0x8bb,25-03-2022,NaN,Fog,Snack,Metropolitian,20
0xc9d9,15-02-2022,21:40,Sunny,Drinks,Metropolitian,14
0x6312,4/4/2022,0.75,Sunny,Snack,Metropolitian,28
0x1713,6/4/2022,23:50,Windy,Buffet,Urban,14
0x73ee,3/4/2022,21:10,Sandstorms,Snack,Urban,27
0x29a4,7/3/2022,18:50,Sandstorms,Buffet,Metropolitian,34
0x15a9,3/4/2022,10:55,Sunny,Buffet,Urban,16
0xce3b,15-02-2022,23:45,Sandstorms,Buffet,Metropolitian,24
0x1776,7/3/2022,15:15,Stormy,Buffet,Metropolitian,30
0x1e0e,31-03-2022,17:30,Sunny,Buffet,Metropolitian,26
0x521c,11/3/2022,17:45,Fog,Snack,Metropolitian,17
0x48d3,15-03-2022,13:10,Sandstorms,Buffet,Metropolitian,32
0x4d0d,11/3/2022,22:15,Cloudy,Snack,Urban,19
0xcd8f,13-02-2022,18:40,Windy,Buffet,Urban,27
0x4b02,12/3/2022,21:55,Fog,Meal,Metropolitian,51
0xb2a3,2/3/2022,20:30,Sandstorms,Meal,Metropolitian,31
0x87c0,1/3/2022,16:40,Stormy,Drinks,Metropolitian,13
0x90ee,3/3/2022,9:15,Sunny,Snack,Metropolitian,27
0x5ace,5/3/2022,10:20,Stormy,Drinks,Metropolitian,21
0xd292,16-02-2022,23:10,Sunny,Meal,Metropolitian,27
0x82e1,21-03-2022,14:10,Windy,Buffet,Urban,28
0x62df,28-03-2022,20:55,Fog,Buffet,Metropolitian,20
0xc5f1,12/2/2022,20:40,Stormy,Drinks,Metropolitian,19
0xcb95,18-02-2022,19:20,Sandstorms,Snack,Metropolitian,27
0xa91e,3/3/2022,0.5,Sunny,Meal,Metropolitian,19
0x613a,31-03-2022,18:10,Cloudy,Meal,Metropolitian,33
0x68f,4/3/2022,NaN,Stormy,Drinks,Metropolitian,19
0x8784,7/3/2022,13:15,Stormy,Meal,Metropolitian,34
0xdf90,16-02-2022,20:25,Fog,Drinks,Metropolitian,44
0x2f91,5/3/2022,23:25,Sandstorms,Meal,Urban,12
0x5110,30-03-2022,23:55,Sandstorms,Meal,Metropolitian,28
0xda85,17-02-2022,22:40,Cloudy,Drinks,Metropolitian,15
0x8824,26-03-2022,23:55,Sandstorms,Snack,Metropolitian,25
0xe141,16-02-2022,21:25,Fog,Buffet,Metropolitian,45
0x16d8,5/4/2022,14:30,Cloudy,Buffet,Metropolitian,39
0x7cb3,17-03-2022,15:40,Fog,Buffet,Metropolitian,13
0x9239,15-03-2022,18:20,Sandstorms,Buffet,Metropolitian,29
0xd7b3,12/2/2022,21:20,Fog,Snack,Metropolitian,42
0x885f,3/4/2022,8:40,Sandstorms,Meal,Urban,18
0xd854,15-02-2022,10:45,Windy,Buffet,Urban,14
0x4b69,3/3/2022,19:10,Fog,Snack,Metropolitian,33
0x54c3,2/4/2022,23:50,Sandstorms,Buffet,Metropolitian,21
0x4176,19-03-2022,8:50,Cloudy,Drinks,Metropolitian,19
0x4d8b,1/3/2022,15:40,Stormy,Meal,Metropolitian,25
0xa095,2/3/2022,17:15,Cloudy,Buffet,Metropolitian,25
0x7058,26-03-2022,19:10,Fog,Snack,Metropolitian,37
0x7e46,28-03-2022,10:55,Windy,Buffet,Urban,27
0x10ac,19-03-2022,19:20,Sandstorms,Drinks,Metropolitian,26
0x7473,11/3/2022,10:35,Stormy,Buffet,Urban,33
0xf21,13-03-2022,14:35,Stormy,Buffet,Metropolitian,32
0xadf5,6/4/2022,19:55,Sandstorms,Drinks,Metropolitian,39
0x9a91,18-03-2022,22:35,Sandstorms,Drinks,Urban,16
0x2e6c,13-03-2022,20:35,Sandstorms,Snack,Metropolitian,28
0xaf45,15-03-2022,20:55,Fog,Snack,Metropolitian,30
0x85a7,18-03-2022,20:50,Sandstorms,Meal,Metropolitian,25
0xc874,11/2/2022,9:55,Fog,Drinks,NaN,17
0xa045,21-03-2022,19:55,Stormy,Drinks,Metropolitian,20
0xcb65,13-02-2022,0.458333333,Sunny,Drinks,Metropolitian,18
0xa6a2,14-03-2022,23:30,Cloudy,Drinks,Metropolitian,38
0x1027,31-03-2022,23:45,Sandstorms,Snack,Metropolitian,19
0x42a0,31-03-2022,20:15,Cloudy,Snack,Metropolitian,47
0x30ca,26-03-2022,11:40,Cloudy,Drinks,Metropolitian,30
0x44d,30-03-2022,NaN,NaN,Drinks,Metropolitian,23
0x881a,10/3/2022,20:50,Windy,Snack,Metropolitian,35
0x7774,2/4/2022,18:15,Fog,Meal,Urban,33
0xd8c5,11/2/2022,8:15,Sunny,Meal,Urban,11
0xa79a,12/3/2022,22:25,Stormy,Snack,Metropolitian,22
